Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
22.6260       -381.4633    -400.6760      19.2127  2322.4
22.6280       -381.4256    -400.5407      19.1151  2310.6
22.6300       -381.3905    -400.6134      19.2229  2323.7
22.6320       -381.3671    -400.9207      19.5536  2363.6
22.6340       -381.3539    -401.3722      20.0183  2419.8
22.6360       -381.3486    -401.8127      20.4642  2473.7
22.6380       -381.3464    -402.1113      20.7649  2510.1
22.6400       -381.3466    -402.2212      20.8746  2523.3
22.6420       -381.3464    -402.1674      20.8211  2516.9
22.6440       -381.3477    -402.0094      20.6618  2497.6
22.6460       -381.3424    -401.7962      20.4538  2472.5
22.6480       -381.3294    -401.6212      20.2918  2452.9
22.6500       -381.3162    -401.6205      20.3043  2454.4
22.6520       -381.3115    -401.8748      20.5633  2485.7
22.6540       -381.3198    -402.3359      21.0161  2540.4
22.6560       -381.3385    -402.8424      21.5039  2599.4
22.6580       -381.3608    -403.2108      21.8501  2641.2
22.6600       -381.3845    -403.3380      21.9535  2653.7
22.6620       -381.4067    -403.2093      21.8026  2635.5
22.6640       -381.4237    -402.8738      21.4501  2592.9
22.6660       -381.4318    -402.4303      20.9985  2538.3
22.6680       -381.4305    -402.0175      20.5870  2488.6
22.6700       -381.4289    -401.7618      20.3329  2457.8
22.6720       -381.4270    -401.6710      20.2440  2447.1
22.6740       -381.4257    -401.6628      20.2371  2446.3
22.6760       -381.4173    -401.6370      20.2197  2444.2
22.6780       -381.4009    -401.5834      20.1825  2439.7
22.6800       -381.3822    -401.6000      20.2178  2443.9
22.6820       -381.3664    -401.8057      20.4393  2470.7
22.6840       -381.3610    -402.2777      20.9167  2528.4
22.6860       -381.3710    -403.0015      21.6305  2614.7
22.6880       -381.3991    -403.8668      22.4677  2715.9
22.6900       -381.4455    -404.7044      23.2589  2811.6
22.6920       -381.5049    -405.3338      23.8289  2880.4
22.6940       -381.5711    -405.6290      24.0579  2908.1
22.6960       -381.6357    -405.5522      23.9165  2891.0
22.6980       -381.6976    -405.1488      23.4513  2834.8
22.7000       -381.7530    -404.4772      22.7243  2746.9
22.7020       -381.7892    -403.5830      21.7939  2634.5
22.7040       -381.8048    -402.5547      20.7499  2508.3
22.7060       -381.7958    -401.5247      19.7289  2384.8
22.7080       -381.7697    -400.6695      18.8998  2284.6
22.7100       -381.7377    -400.1180      18.3802  2221.8
22.7120       -381.7003    -399.8492      18.1489  2193.8
22.7140       -381.6541    -399.7587      18.1045  2188.5
22.7160       -381.6010    -399.7874      18.1864  2198.4
22.7180       -381.5469    -399.9573      18.4104  2225.5
22.7200       -381.5071    -400.3001      18.7931  2271.7
22.7220       -381.4785    -400.7256      19.2471  2326.6
22.7240       -381.4517    -401.0866      19.6349  2373.5
22.7260       -381.4256    -401.3212      19.8956  2405.0
22.7280       -381.4041    -401.4736      20.0694  2426.0
22.7300       -381.3944    -401.5807      20.1863  2440.1
22.7320       -381.3858    -401.5772      20.1914  2440.7
22.7340       -381.3713    -401.4117      20.0403  2422.5
22.7360       -381.3492    -401.1273      19.7780  2390.8
22.7380       -381.3242    -400.8430      19.5188  2359.4
22.7400       -381.3031    -400.6551      19.3520  2339.3
22.7420       -381.2823    -400.5515      19.2692  2329.3
22.7440       -381.2599    -400.4615      19.2016  2321.1
22.7460       -381.2329    -400.3183      19.0854  2307.0
22.7480       -381.2031    -400.0954      18.8923  2283.7
22.7500       -381.1605    -399.8096      18.6491  2254.3
22.7520       -381.1073    -399.5861      18.4788  2233.7
22.7540       -381.0553    -399.6311      18.5757  2245.4
22.7560       -381.0261    -400.0543      19.0281  2300.1
22.7580       -381.0164    -400.6650      19.6486  2375.1
22.7600       -381.0050    -401.1178      20.1128  2431.2
22.7620       -380.9896    -401.2363      20.2467  2447.4
22.7640       -380.9702    -401.0549      20.0847  2427.8
22.7660       -380.9523    -400.7081      19.7558  2388.1
22.7680       -380.9285    -400.3091      19.3806  2342.7
22.7700       -380.8981    -399.9547      19.0565  2303.6
22.7720       -380.8627    -399.7244      18.8618  2280.0
22.7740       -380.8275    -399.6619      18.8344  2276.7
22.7760       -380.7945    -399.7491      18.9546  2291.2
22.7780       -380.7643    -399.9236      19.1593  2316.0
22.7800       -380.7386    -400.1110      19.3725  2341.8
22.7820       -380.7120    -400.2480      19.5360  2361.5
22.7840       -380.6854    -400.3371      19.6517  2375.5
22.7860       -380.6633    -400.4332      19.7699  2389.8
22.7880       -380.6486    -400.5698      19.9212  2408.1
22.7900       -380.6413    -400.7053      20.0640  2425.4
22.7920       -380.6284    -400.7479      20.1196  2432.1
22.7940       -380.6065    -400.7045      20.0981  2429.5
22.7960       -380.5822    -400.7221      20.1399  2434.5
22.7980       -380.5705    -400.9796      20.4091  2467.1
22.8000       -380.5776    -401.4881      20.9106  2527.7
22.8020       -380.5940    -402.0596      21.4655  2594.8
22.8040       -380.6151    -402.5000      21.8849  2645.5
22.8060       -380.6388    -402.7065      22.0677  2667.6
22.8080       -380.6616    -402.6699      22.0083  2660.4
22.8100       -380.6808    -402.4583      21.7775  2632.5
22.8120       -380.6970    -402.1816      21.4846  2597.1
22.8140       -380.7163    -401.9207      21.2043  2563.2
22.8160       -380.7350    -401.6402      20.9052  2527.0
22.8180       -380.7438    -401.2376      20.4938  2477.3
22.8200       -380.7319    -400.6776      19.9457  2411.0
22.8220       -380.7003    -400.0966      19.3962  2344.6
22.8240       -380.6637    -399.7445      19.0808  2306.5
22.8260       -380.6326    -399.7946      19.1621  2316.3
22.8280       -380.6136    -400.2382      19.6246  2372.2
22.8300       -380.6081    -400.9005      20.2924  2453.0
22.8320       -380.6120    -401.5339      20.9219  2529.1
22.8340       -380.6210    -401.9385      21.3175  2576.9
22.8360       -380.6330    -402.0270      21.3940  2586.1
22.8380       -380.6434    -401.8006      21.1572  2557.5
22.8400       -380.6432    -401.3280      20.6848  2500.4
22.8420       -380.6270    -400.7774      20.1503  2435.8
22.8440       -380.6063    -400.4004      19.7941  2392.7
22.8460       -380.5914    -400.3476      19.7563  2388.1
22.8480       -380.5752    -400.5819      20.0067  2418.4
22.8500       -380.5600    -401.0476      20.4876  2476.6
22.8520       -380.5567    -401.7397      21.1831  2560.6
22.8540       -380.5800    -402.6138      22.0338  2663.5
22.8560       -380.6256    -403.4696      22.8440  2761.4
22.8580       -380.6779    -404.0507      23.3727  2825.3
22.8600       -380.7305    -404.2283      23.4977  2840.4
22.8620       -380.7716    -404.0806      23.3090  2817.6
22.8640       -380.8241    -403.8502      23.0261  2783.4
22.8660       -380.8811    -403.5810      22.6999  2744.0
22.8680       -380.9125    -403.1728      22.2603  2690.8
22.8700       -380.9330    -402.7166      21.7836  2633.2
22.8720       -380.9516    -402.3609      21.4093  2588.0
22.8740       -380.9706    -402.1524      21.1818  2560.5
22.8760       -380.9852    -402.0410      21.0558  2545.2
22.8780       -380.9981    -401.9521      20.9540  2532.9
22.8800       -381.0084    -401.8001      20.7917  2513.3
22.8820       -381.0151    -401.4971      20.4820  2475.9
22.8840       -381.0049    -400.9976      19.9926  2416.7
22.8860       -380.9768    -400.3926      19.4158  2347.0
22.8880       -380.9320    -399.9147      18.9826  2294.6
22.8900       -380.8970    -399.8368      18.9398  2289.5
22.8920       -380.8774    -400.1854      19.3080  2334.0
22.8940       -380.8705    -400.7266      19.8561  2400.2
22.8960       -380.8672    -401.1410      20.2738  2450.7
22.8980       -380.8600    -401.2145      20.3545  2460.5
22.9000       -380.8463    -400.9245      20.0783  2427.1
22.9020       -380.8225    -400.3923      19.5698  2365.6
22.9040       -380.7867    -399.8170      19.0303  2300.4
22.9060       -380.7416    -399.4307      18.6890  2259.1
22.9080       -380.6946    -399.4362      18.7416  2265.5
22.9100       -380.6463    -399.9951      19.3488  2338.9
22.9120       -380.6431    -401.2072      20.5641  2485.8
22.9140       -380.6836    -402.7065      22.0229  2662.1
22.9160       -380.7221    -403.8635      23.1413  2797.3
22.9180       -380.7657    -404.4023      23.6366  2857.2
22.9200       -380.8072    -404.3688      23.5616  2848.1
22.9220       -380.8526    -403.9803      23.1277  2795.7
22.9240       -380.8949    -403.4268      22.5318  2723.7
22.9260       -380.9307    -402.8163      21.8855  2645.5
22.9280       -380.9531    -402.1922      21.2391  2567.4
22.9300       -380.9638    -401.5900      20.6262  2493.3
22.9320       -380.9645    -401.0303      20.0658  2425.6
22.9340       -380.9477    -400.5275      19.5798  2366.8
22.9360       -380.9071    -400.2031      19.2961  2332.5
22.9380       -380.8702    -400.3481      19.4780  2354.5
22.9400       -380.8687    -401.0750      20.2063  2442.5
22.9420       -380.8841    -402.0519      21.1678  2558.8
22.9440       -380.9121    -402.8558      21.9437  2652.6
22.9460       -380.9451    -403.1748      22.2298  2687.1
22.9480       -380.9715    -402.8729      21.9014  2647.4
22.9500       -380.9804    -402.0174      21.0369  2543.0
22.9520       -380.9628    -400.8512      19.8883  2404.1
22.9540       -380.9280    -399.7332      18.8052  2273.2
22.9560       -380.8811    -398.9628      18.0817  2185.7
22.9580       -380.8285    -398.6950      17.8666  2159.7
22.9600       -380.7761    -398.9552      18.1791  2197.5
22.9620       -380.7367    -399.6819      18.9453  2290.1
22.9640       -380.7224    -400.6953      19.9729  2414.3
22.9660       -380.7284    -401.6816      20.9531  2532.8
22.9680       -380.7457    -402.3258      21.5801  2608.6
22.9700       -380.7585    -402.4597      21.7013  2623.3
22.9720       -380.7608    -402.1670      21.4062  2587.6
22.9740       -380.7548    -401.7267      20.9719  2535.1
22.9760       -380.7450    -401.4651      20.7200  2504.6
22.9780       -380.7449    -401.6207      20.8758  2523.5
22.9800       -380.7657    -402.2053      21.4396  2591.6
22.9820       -380.8042    -402.9701      22.1659  2679.4
22.9840       -380.8538    -403.5570      22.7032  2744.4
22.9860       -380.9025    -403.6648      22.7623  2751.5
22.9880       -380.9374    -403.1610      22.2236  2686.4
22.9900       -380.9490    -402.1464      21.1973  2562.3
22.9920       -380.9322    -400.9267      19.9945  2416.9
22.9940       -380.8937    -399.9386      19.0449  2302.2
22.9960       -380.8639    -399.5407      18.6767  2257.7
22.9980       -380.8413    -399.7035      18.8622  2280.1
23.0000       -380.8221    -400.1499      19.3278  2336.4
23.0020       -380.8053    -400.5918      19.7865  2391.8
23.0040       -380.7864    -400.8468      20.0604  2424.9
23.0060       -380.7674    -400.8820      20.1146  2431.5
23.0080       -380.7474    -400.7615      20.0141  2419.3
23.0100       -380.7338    -400.5812      19.8474  2399.2
23.0120       -380.7237    -400.3471      19.6235  2372.1
23.0140       -380.7037    -399.9977      19.2940  2332.3
23.0160       -380.6689    -399.5376      18.8687  2280.9
23.0180       -380.6221    -399.0804      18.4583  2231.2
23.0200       -380.5743    -398.7701      18.1957  2199.5
23.0220       -380.5288    -398.6565      18.1277  2191.3
23.0240       -380.4863    -398.6773      18.1909  2198.9
23.0260       -380.4412    -398.7153      18.2742  2209.0
23.0280       -380.3916    -398.7037      18.3120  2213.6
23.0300       -380.3444    -398.6475      18.3031  2212.5
23.0320       -380.2969    -398.5481      18.2512  2206.2
23.0340       -380.2460    -398.4037      18.1577  2194.9
23.0360       -380.1905    -398.2507      18.0602  2183.1
23.0380       -380.1392    -398.1465      18.0073  2176.7
23.0400       -380.0870    -398.0857      17.9987  2175.7
23.0420       -380.0296    -398.0615      18.0320  2179.7
23.0440       -379.9708    -398.1329      18.1621  2195.4
23.0460       -379.9182    -398.3945      18.4762  2233.4
23.0480       -379.8788    -398.8904      19.0115  2298.1
23.0500       -379.8524    -399.5664      19.7140  2383.0
23.0520       -379.8400    -400.3195      20.4794  2475.6
23.0540       -379.8416    -401.0368      21.1952  2562.1
23.0560       -379.8571    -401.6153      21.7582  2630.1
23.0580       -379.8844    -401.9543      22.0700  2667.8
23.0600       -379.9089    -401.9767      22.0679  2667.6
23.0620       -379.9235    -401.7408      21.8174  2637.3
23.0640       -379.9300    -401.4528      21.5229  2601.7
23.0660       -379.9383    -401.3643      21.4261  2590.0
23.0680       -379.9612    -401.5997      21.6385  2615.7
23.0700       -379.9957    -402.0493      22.0536  2665.8
23.0720       -380.0336    -402.4958      22.4622  2715.2
23.0740       -380.0706    -402.7783      22.7078  2744.9
23.0760       -380.1068    -402.8581      22.7513  2750.2
23.0780       -380.1393    -402.7950      22.6558  2738.6
23.0800       -380.1688    -402.7291      22.5604  2727.1
23.0820       -380.2120    -402.7836      22.5717  2728.5
23.0840       -380.2606    -402.8779      22.6173  2734.0
23.0860       -380.3002    -402.8490      22.5488  2725.7
23.0880       -380.3309    -402.6601      22.3292  2699.2
23.0900       -380.3535    -402.4042      22.0507  2665.5
23.0920       -380.3759    -402.2244      21.8484  2641.0
23.0940       -380.4035    -402.2004      21.7969  2634.8
23.0960       -380.4382    -402.2793      21.8411  2640.2
23.0980       -380.4667    -402.3070      21.8402  2640.1
23.1000       -380.4828    -402.2096      21.7269  2626.4
23.1020       -380.4900    -402.0861      21.5961  2610.5
23.1040       -380.5043    -402.1218      21.6174  2613.1
23.1060       -380.5341    -402.3719      21.8378  2639.8
23.1080       -380.5713    -402.6795      22.1082  2672.5
23.1100       -380.6062    -402.8429      22.2367  2688.0
23.1120       -380.6334    -402.7705      22.1371  2675.9
23.1140       -380.6521    -402.5231      21.8710  2643.8
23.1160       -380.6703    -402.2445      21.5742  2607.9
23.1180       -380.6898    -402.0228      21.3330  2578.7
23.1200       -380.7077    -401.8463      21.1386  2555.2
23.1220       -380.7201    -401.6539      20.9339  2530.5
23.1240       -380.7210    -401.4177      20.6966  2501.8
23.1260       -380.7232    -401.1975      20.4743  2474.9
23.1280       -380.7299    -400.9733      20.2434  2447.0
23.1300       -380.7200    -400.6102      19.8902  2404.3
23.1320       -380.6992    -400.0932      19.3941  2344.4
23.1340       -380.6696    -399.4881      18.8185  2274.8
23.1360       -380.6278    -398.8580      18.2303  2203.7
23.1380       -380.5723    -398.2757      17.7034  2140.0
23.1400       -380.5029    -397.8415      17.3386  2095.9
23.1420       -380.4290    -397.6940      17.2650  2087.0
